sympathizing,"i am sorry to hear that, i wish you luck!"
suggesting,"well, it's a good thing you were rejected thing, maybe."
acknowledging,not i know to be weary.
consoling,i hope they like it
wishing,"congratulations, thats amazing."
wishing,happy birthday!!!!
wishing,congratulations!
acknowledging,"i agree, i dislike tuesdays because they are so far from friday!"
consoling,i hope you do well
suggesting,maybe you should try to get out more?
acknowledging,"thats a strong woman , i know of people that dont work at all a refuse to pay child support , in my eyes they are not men"
suggesting,that is crazy maybe you should check offer up and that is crazy i dislike when people steal what is yours especially something you really need.
sympathizing,i'm so sorry to hear that.
wishing,"ah, happy birthday in advance to you."
suggesting,maybe you can visit them more often because you like it there so much.
wishing,congratulations!
sympathizing,sorry about your bad luck.
encouraging,"i sorry to hear that, i hope you get it back."
suggesting,maybe enjoy a glass of wine and watch some girly shows.
suggesting,maybe next time text or talk on the phone a little bit to see if you will have something in common.
sympathizing,"that's awful, i'm sorry."
sympathizing,i'm sorry for your loss.
suggesting,perhaps then put something so they cannot get in
sympathizing,i'm sorry for the loss.
sympathizing,i am sorry to hear that.
acknowledging,"end of summer cleaning, i know that feeling, got to get ready for the school year!"
wishing,"congratulations, thats great news."
encouraging,i hope you find him/her!
sympathizing,i feel sorry for you
agreeing,oh thats a nice suprise
suggesting,maybe you should sneak over and mow it for him when he isn't home.
questioning,what's coming out?
agreeing,"aww, it's nice to relive those old memories sometimes."
agreeing,"i see, you must have felt very happy about it!"
questioning,"maybe you should tell her that, so next time she'll come when you have time?"
acknowledging,i so agree.
questioning,did you guys reconnect?
sympathizing,oh i am sorry to hear that.
wishing,"oh wow, congratulations!"
suggesting,i don't go out much so maybe you should make sure you do that
acknowledging,i completely understand.
encouraging,"yeah, i hope you won't either."
acknowledging,i know right.
sympathizing,i'm sorry to hear.
wishing,good luck and don't stress too much.
encouraging,"yikes, i hope you have insurance."
consoling,"oh boy, i hope he is careful with your car"
wishing,good luck with that!
sympathizing,bless your heart.
wishing,well happy birthday!
consoling,i hope you're able to meet your goal!
encouraging,"well, i hope you have a good experience in your new city and raise an amazing family!"
suggesting,maybe you could give the $20 to charity?
acknowledging,okay then now i understand  why you are happy.
suggesting,"i'm sorry the hear that, maybe next time."
questioning,what are your vacation plans?
consoling,i hope you enjoy them!
questioning,are you excited?
acknowledging,"haha, yea, although some people i know haven't changed at all."
wishing,congratulations to him.
consoling,"dang, i bet that'll be better than that racist papa john's pizza!"
consoling,i hope she heals quickly.
agreeing,that's great!
sympathizing,i'm sorry to hear that.
agreeing,you must have a nice body and i am glad that you feel better about yourself.
sympathizing,i'm sorry that's awful i bet he's sad.
sympathizing,im sorry.
wishing,i wish you the best.
acknowledging,"i know how you feel, being young and at the beach was a fun time"
consoling,i hope he keeps it up!
sympathizing,i'm sorry.
acknowledging,i know.
consoling,"school is starting next week for me also, hopefully we both have a good school year!"
encouraging,well i hope your insurance company sues them.
agreeing,"that is great, definitely will help your gpa."
sympathizing,i'm so sorry you are having such a hard time.
acknowledging,"i know its hard for kids to look at the longer, bigger picture of life sometimes and just what he's going through now."
agreeing,that sounds like a lot of fun!
suggesting,maybe he will understand.
sympathizing,i am sorry that happened to you
acknowledging,"oh yes, i know what you are saying."
encouraging,i hope things work out for you.
agreeing,i bet that was a scary experience.
suggesting,maybe this year will be different.
agreeing,wow that is great!
encouraging,i hope he passed away peacefully and happy.
agreeing,oh nice.
questioning,s it because they are getting bigger?
questioning,for your job or mental health?
encouraging,i hope that it only gets better.
acknowledging,me too.
wishing,congratulations!
encouraging,but i hope you have learnt your lesson this way
acknowledging,so i know how you feel.
sympathizing,i am so sorry you had to go through that.
consoling,"i hope things continue to stay stable for you, and you can keep it going until setting up a good retirement."
wishing,good luck
consoling,hopefully you get there then so that you can repay them!
sympathizing,i'm sorry.
encouraging,"i am glad, i hope you have a great day today!"
questioning,what happened that made you feel that way?
questioning,are there good things?
wishing,good luck!
acknowledging,i know that feeling!
agreeing,i bet that night was fun!
sympathizing,i'm so sorry!
consoling,i hope it's a lot more than just a gift card but at least starbucks should be a lot of money because it's so expensive there!
sympathizing,"i'm sorry, are you jealous?"
acknowledging,so i know how it is.
acknowledging,i know!
acknowledging,"i was hesitant to agree to share the apartment with it, as i'm not the most fond of them."
acknowledging,ah i understand now
encouraging,i hope that they have good insurance
consoling,i hope the future holds many more wonderful things for you!
questioning,did you work hard in that project?
consoling,hopefully he won't fall off the wagon.
wishing,"good luck, and have fun."
agreeing,thats nice this time of year..
sympathizing,i am sorry you have a bad back
consoling,i hope so.
wishing,"i bet, good luck though"
encouraging,i hope he appreciated it.
sympathizing,"im sorry, thats the worst"
encouraging,"i have done that before too, so i hope that neither one of us has that happen again!"
agreeing,that will be nice.
acknowledging,i know how you feel.
sympathizing,i'm sorry you feel a bit homesick.
suggesting,i think you should try to find different ways to go about the problem.
wishing,congratulations!
agreeing,that was nice of her ha
wishing,good luck!
encouraging,"that is awesome, hopefully yall can continue your relationship"
agreeing,that's a good idea.
encouraging,i hope they are good cooks.
suggesting,perhaps it may be unfair to them or that situation if you don't go through with it.
suggesting,maybe your right though an easy task might make me feel better and get a head start for tomorrow.
suggesting,oh so maybe you will leave some coal on their doorstep instead.
